Order ID,Date,Product,Category,Quantity,Price,Total Sales
30577,2023-12-15,Wireless Mouse,Accessories,7,30,210
30578,2023-10-21,Smartphone,Electronics,7,600,4200
30579,2023-04-05,Wireless Mouse,Accessories,8,30,240
30580,2023-04-13,Tablet,Electronics,10,300,3000
30581,2023-08-23,Wireless Mouse,Accessories,1,30,30
30582,2023-05-24,Laptop,Electronics,4,800,3200
30583,2023-03-29,Headphones,Accessories,4,50,200
30584,2023-04-17,Laptop,Electronics,7,800,5600
30585,2023-12-21,Tablet,Electronics,2,300,600
30586,2023-05-13,Backpack,Accessories,5,40,200
30587,2023-02-12,Office Desk,Furniture,7,250,1750
30588,2023-11-30,Coffee Maker,Appliances,4,90,360
30589,2023-09-27,Tablet,Electronics,10,300,3000
30590,2023-06-03,Office Desk,Furniture,2,250,500
30591,2023-10-24,Laptop,Electronics,1,800,800
30592,2023-07-28,Monitor,Electronics,1,200,200
30593,2023-09-16,Coffee Maker,Appliances,9,90,810
30594,2023-03-13,Desk Chair,Furniture,8,120,960
30595,2023-04-10,Office Desk,Furniture,7,250,1750
30596,2023-11-27,Monitor,Electronics,1,200,200
30597,2023-05-15,Tablet,Electronics,6,300,1800
30598,2023-11-26,Headphones,Accessories,6,50,300
30599,2023-01-29,Tablet,Electronics,1,300,300
30600,2023-05-03,Laptop,Electronics,5,800,4000
30601,2023-01-09,Desk Chair,Furniture,2,120,240
30602,2023-02-02,Wireless Mouse,Accessories,7,30,210
30603,2023-03-01,Office Desk,Furniture,3,250,750
30604,2023-01-26,Backpack,Accessories,4,40,160
30605,2023-05-25,Monitor,Electronics,7,200,1400
30606,2023-01-05,Backpack,Accessories,10,40,400
30607,2023-06-20,Wireless Mouse,Accessories,10,30,300
30608,2023-11-21,Coffee Maker,Appliances,8,90,720
30609,2023-06-30,Backpack,Accessories,6,40,240
30610,2023-01-13,Monitor,Electronics,4,200,800
30611,2023-07-15,Smartphone,Electronics,5,600,3000
30612,2023-03-06,Laptop,Electronics,1,800,800
30613,2023-01-25,Tablet,Electronics,6,300,1800
30614,2023-06-21,Laptop,Electronics,9,800,7200
30615,2023-03-16,Coffee Maker,Appliances,5,90,450
30616,2023-09-26,Smartphone,Electronics,2,600,1200
30617,2023-05-02,Tablet,Electronics,9,300,2700
30618,2023-05-03,Smartphone,Electronics,3,600,1800
30619,2024-01-01,Laptop,Electronics,5,800,4000
30620,2023-11-24,Smartphone,Electronics,1,600,600
30621,2023-08-19,Headphones,Accessories,2,50,100
30622,2023-06-22,Coffee Maker,Appliances,8,90,720
30623,2023-01-22,Smartphone,Electronics,8,600,4800
30624,2023-03-25,Office Desk,Furniture,1,250,250
30625,2023-06-16,Backpack,Accessories,2,40,80
30626,2023-12-11,Tablet,Electronics,1,300,300
30627,2023-04-21,Wireless Mouse,Accessories,1,30,30
30628,2023-06-19,Monitor,Electronics,9,200,1800
30629,2023-04-15,Coffee Maker,Appliances,5,90,450
30630,2023-12-26,Monitor,Electronics,8,200,1600
30631,2023-10-28,Headphones,Accessories,5,50,250
30632,2023-11-07,Office Desk,Furniture,4,250,1000
30633,2023-04-19,Desk Chair,Furniture,5,120,600
30634,2023-08-25,Smartphone,Electronics,6,600,3600
30635,2023-06-17,Smartphone,Electronics,10,600,6000
30636,2023-09-14,Smartphone,Electronics,9,600,5400
30637,2023-12-05,Smartphone,Electronics,5,600,3000
30638,2023-08-12,Wireless Mouse,Accessories,7,30,210
30639,2023-07-19,Tablet,Electronics,5,300,1500
30640,2023-07-29,Tablet,Electronics,10,300,3000
30641,2023-08-18,Tablet,Electronics,5,300,1500
30642,2023-11-09,Laptop,Electronics,9,800,7200
30643,2023-02-05,Tablet,Electronics,9,300,2700
30644,2023-09-03,Office Desk,Furniture,4,250,1000
30645,2023-04-18,Laptop,Electronics,1,800,800
30646,2023-09-26,Smartphone,Electronics,9,600,5400
30647,2023-05-12,Headphones,Accessories,8,50,400
30648,2023-02-19,Office Desk,Furniture,4,250,1000
30649,2023-07-11,Tablet,Electronics,8,300,2400
30650,2023-12-18,Tablet,Electronics,8,300,2400
30651,2023-09-29,Office Desk,Furniture,8,250,2000
30652,2023-01-13,Headphones,Accessories,6,50,300
30653,2023-12-17,Laptop,Electronics,9,800,7200
30654,2023-11-14,Smartphone,Electronics,6,600,3600
30655,2023-09-01,Laptop,Electronics,8,800,6400
30656,2023-05-10,Monitor,Electronics,10,200,2000
30657,2023-04-19,Desk Chair,Furniture,3,120,360
30658,2023-02-11,Smartphone,Electronics,9,600,5400
30659,2023-04-26,Desk Chair,Furniture,3,120,360
30660,2023-07-31,Smartphone,Electronics,4,600,2400
30661,2023-06-04,Coffee Maker,Appliances,4,90,360
30662,2023-05-24,Tablet,Electronics,9,300,2700
30663,2023-10-14,Tablet,Electronics,8,300,2400
30664,2023-07-01,Wireless Mouse,Accessories,6,30,180
30665,2023-07-26,Laptop,Electronics,4,800,3200
30666,2023-06-11,Office Desk,Furniture,2,250,500
30667,2023-06-29,Smartphone,Electronics,9,600,5400
30668,2023-03-14,Headphones,Accessories,7,50,350
30669,2023-05-08,Tablet,Electronics,3,300,900
30670,2023-05-22,Desk Chair,Furniture,5,120,600
30671,2023-01-10,Coffee Maker,Appliances,6,90,540
30672,2023-02-13,Headphones,Accessories,3,50,150
30673,2023-07-20,Smartphone,Electronics,7,600,4200
30674,2023-06-05,Backpack,Accessories,4,40,160
30675,2023-03-01,Office Desk,Furniture,10,250,2500
30676,2023-11-19,Backpack,Accessories,7,40,280
30677,2023-08-16,Tablet,Electronics,2,300,600
30678,2023-02-13,Smartphone,Electronics,6,600,3600
30679,2023-08-12,Headphones,Accessories,3,50,150
30680,2023-03-07,Coffee Maker,Appliances,3,90,270
30681,2023-04-07,Monitor,Electronics,6,200,1200
30682,2023-02-02,Coffee Maker,Appliances,7,90,630
30683,2023-11-13,Smartphone,Electronics,10,600,6000
30684,2023-11-10,Smartphone,Electronics,4,600,2400
30685,2023-08-05,Smartphone,Electronics,3,600,1800
30686,2023-05-17,Coffee Maker,Appliances,3,90,270
30687,2023-12-09,Headphones,Accessories,2,50,100
30688,2023-02-17,Monitor,Electronics,10,200,2000
30689,2023-12-09,Tablet,Electronics,2,300,600
30690,2023-04-16,Smartphone,Electronics,10,600,6000
30691,2023-09-27,Smartphone,Electronics,5,600,3000
30692,2023-01-22,Office Desk,Furniture,4,250,1000
30693,2023-03-11,Headphones,Accessories,5,50,250
30694,2023-11-01,Coffee Maker,Appliances,1,90,90
30695,2023-03-15,Laptop,Electronics,2,800,1600
30696,2023-05-09,Laptop,Electronics,2,800,1600
30697,2023-08-06,Monitor,Electronics,4,200,800
30698,2023-12-11,Office Desk,Furniture,10,250,2500
30699,2023-08-04,Tablet,Electronics,9,300,2700
30700,2023-01-16,Monitor,Electronics,9,200,1800
30701,2023-10-31,Wireless Mouse,Accessories,5,30,150
30702,2023-07-09,Desk Chair,Furniture,7,120,840
30703,2023-07-22,Smartphone,Electronics,1,600,600
30704,2023-04-24,Tablet,Electronics,2,300,600
30705,2023-08-22,Laptop,Electronics,7,800,5600
30706,2023-10-14,Smartphone,Electronics,7,600,4200
30707,2023-08-15,Smartphone,Electronics,1,600,600
30708,2023-12-28,Monitor,Electronics,7,200,1400
30709,2023-07-11,Monitor,Electronics,9,200,1800
30710,2023-03-22,Office Desk,Furniture,8,250,2000
30711,2023-08-12,Smartphone,Electronics,5,600,3000
30712,2023-04-13,Tablet,Electronics,1,300,300
30713,2023-04-22,Monitor,Electronics,8,200,1600
30714,2023-08-15,Backpack,Accessories,6,40,240
30715,2023-11-01,Coffee Maker,Appliances,8,90,720
30716,2023-11-28,Tablet,Electronics,6,300,1800
30717,2023-05-14,Smartphone,Electronics,8,600,4800
30718,2023-08-24,Tablet,Electronics,7,300,2100
30719,2023-10-13,Tablet,Electronics,10,300,3000
30720,2023-12-01,Headphones,Accessories,8,50,400
30721,2023-03-26,Desk Chair,Furniture,9,120,1080
30722,2023-04-27,Smartphone,Electronics,2,600,1200
30723,2023-08-03,Smartphone,Electronics,3,600,1800
30724,2023-09-24,Backpack,Accessories,6,40,240
30725,2023-04-11,Headphones,Accessories,1,50,50
30726,2023-07-14,Backpack,Accessories,5,40,200
30727,2023-09-08,Office Desk,Furniture,4,250,1000
30728,2023-08-18,Backpack,Accessories,3,40,120
30729,2023-11-02,Office Desk,Furniture,5,250,1250
30730,2023-12-05,Smartphone,Electronics,10,600,6000
30731,2023-07-12,Smartphone,Electronics,7,600,4200
30732,2023-07-04,Laptop,Electronics,6,800,4800
30733,2023-07-30,Laptop,Electronics,3,800,2400
30734,2023-10-03,Wireless Mouse,Accessories,2,30,60
30735,2023-07-02,Wireless Mouse,Accessories,6,30,180
30736,2023-07-06,Headphones,Accessories,7,50,350
30737,2023-02-27,Desk Chair,Furniture,5,120,600
30738,2023-08-10,Tablet,Electronics,4,300,1200
30739,2023-01-31,Smartphone,Electronics,2,600,1200
30740,2023-01-01,Monitor,Electronics,8,200,1600
30741,2023-11-15,Office Desk,Furniture,6,250,1500
30742,2023-11-17,Monitor,Electronics,1,200,200
30743,2023-01-11,Headphones,Accessories,8,50,400
30744,2023-02-08,Desk Chair,Furniture,10,120,1200
30745,2023-08-16,Laptop,Electronics,9,800,7200
30746,2023-10-09,Backpack,Accessories,5,40,200
30747,2023-12-04,Office Desk,Furniture,5,250,1250
30748,2023-05-31,Wireless Mouse,Accessories,7,30,210
30749,2023-10-02,Wireless Mouse,Accessories,4,30,120
30750,2023-06-21,Desk Chair,Furniture,9,120,1080
30751,2023-05-30,Coffee Maker,Appliances,1,90,90
30752,2023-09-16,Coffee Maker,Appliances,10,90,900
30753,2023-02-18,Tablet,Electronics,5,300,1500
30754,2023-05-06,Laptop,Electronics,9,800,7200
30755,2023-04-06,Desk Chair,Furniture,4,120,480
30756,2023-03-17,Office Desk,Furniture,5,250,1250
30757,2023-02-02,Smartphone,Electronics,1,600,600
30758,2023-08-20,Laptop,Electronics,8,800,6400
30759,2023-02-06,Headphones,Accessories,9,50,450
30760,2023-06-30,Coffee Maker,Appliances,8,90,720
30761,2023-12-24,Smartphone,Electronics,8,600,4800
30762,2023-01-30,Wireless Mouse,Accessories,4,30,120
30763,2023-05-08,Smartphone,Electronics,4,600,2400
30764,2023-12-26,Desk Chair,Furniture,5,120,600
30765,2023-07-08,Laptop,Electronics,8,800,6400
30766,2023-03-11,Smartphone,Electronics,2,600,1200
30767,2023-02-16,Backpack,Accessories,4,40,160
30768,2023-12-11,Smartphone,Electronics,8,600,4800
30769,2023-01-02,Backpack,Accessories,4,40,160
30770,2023-09-20,Tablet,Electronics,1,300,300
30771,2023-12-07,Coffee Maker,Appliances,2,90,180
30772,2023-01-31,Coffee Maker,Appliances,1,90,90
30773,2023-05-03,Office Desk,Furniture,1,250,250
30774,2023-02-16,Backpack,Accessories,6,40,240
30775,2023-08-07,Tablet,Electronics,10,300,3000
30776,2023-11-22,Wireless Mouse,Accessories,2,30,60
30777,2023-01-06,Headphones,Accessories,9,50,450
30778,2023-03-01,Tablet,Electronics,9,300,2700
30779,2023-09-17,Wireless Mouse,Accessories,5,30,150
30780,2023-07-07,Monitor,Electronics,9,200,1800
30781,2023-01-30,Laptop,Electronics,7,800,5600
30782,2023-02-17,Headphones,Accessories,2,50,100
30783,2023-08-20,Monitor,Electronics,2,200,400
30784,2023-03-17,Office Desk,Furniture,2,250,500
30785,2023-09-10,Laptop,Electronics,9,800,7200
30786,2023-05-16,Wireless Mouse,Accessories,2,30,60
30787,2023-04-14,Wireless Mouse,Accessories,9,30,270
30788,2023-02-09,Tablet,Electronics,5,300,1500
30789,2023-04-11,Laptop,Electronics,1,800,800
30790,2023-12-31,Wireless Mouse,Accessories,5,30,150
30791,2023-10-10,Coffee Maker,Appliances,9,90,810
30792,2023-01-01,Coffee Maker,Appliances,8,90,720
30793,2023-07-25,Laptop,Electronics,9,800,7200
30794,2023-01-11,Desk Chair,Furniture,8,120,960
30795,2023-03-25,Coffee Maker,Appliances,4,90,360
30796,2023-05-01,Backpack,Accessories,8,40,320
30797,2023-03-26,Coffee Maker,Appliances,9,90,810
30798,2023-01-21,Headphones,Accessories,6,50,300
30799,2023-07-24,Tablet,Electronics,4,300,1200
30800,2023-01-11,Headphones,Accessories,3,50,150
30801,2023-06-27,Office Desk,Furniture,2,250,500
30802,2023-01-16,Smartphone,Electronics,4,600,2400
30803,2023-10-22,Desk Chair,Furniture,10,120,1200
30804,2023-11-27,Monitor,Electronics,7,200,1400
30805,2023-07-28,Smartphone,Electronics,4,600,2400
30806,2023-02-06,Tablet,Electronics,6,300,1800
30807,2023-03-02,Desk Chair,Furniture,9,120,1080
30808,2023-11-09,Office Desk,Furniture,9,250,2250
30809,2023-12-07,Tablet,Electronics,4,300,1200
30810,2023-02-08,Laptop,Electronics,3,800,2400
30811,2023-10-01,Backpack,Accessories,2,40,80
30812,2023-07-23,Monitor,Electronics,4,200,800
30813,2023-12-17,Laptop,Electronics,1,800,800
30814,2023-08-01,Laptop,Electronics,5,800,4000
30815,2023-06-11,Smartphone,Electronics,7,600,4200
30816,2023-06-29,Headphones,Accessories,3,50,150
30817,2023-06-25,Monitor,Electronics,3,200,600
30818,2023-11-12,Headphones,Accessories,3,50,150
30819,2023-12-01,Desk Chair,Furniture,5,120,600
30820,2023-08-01,Tablet,Electronics,10,300,3000
30821,2023-02-20,Smartphone,Electronics,9,600,5400
30822,2023-09-28,Monitor,Electronics,9,200,1800
30823,2023-12-13,Office Desk,Furniture,4,250,1000
30824,2023-03-18,Desk Chair,Furniture,9,120,1080
30825,2023-11-11,Laptop,Electronics,5,800,4000
30826,2023-09-18,Tablet,Electronics,5,300,1500
30827,2023-06-22,Smartphone,Electronics,10,600,6000
30828,2023-12-28,Tablet,Electronics,4,300,1200
30829,2023-11-25,Tablet,Electronics,8,300,2400
30830,2023-10-19,Tablet,Electronics,7,300,2100
30831,2023-09-16,Wireless Mouse,Accessories,2,30,60
30832,2023-08-24,Desk Chair,Furniture,9,120,1080
30833,2023-06-25,Headphones,Accessories,9,50,450
30834,2023-10-30,Headphones,Accessories,2,50,100
30835,2023-10-01,Monitor,Electronics,5,200,1000
30836,2023-05-29,Headphones,Accessories,8,50,400
30837,2023-06-14,Backpack,Accessories,1,40,40
30838,2023-10-10,Tablet,Electronics,6,300,1800
30839,2023-02-08,Office Desk,Furniture,10,250,2500
30840,2023-09-12,Backpack,Accessories,7,40,280
30841,2023-10-14,Headphones,Accessories,2,50,100
30842,2023-03-12,Coffee Maker,Appliances,1,90,90
30843,2023-08-27,Headphones,Accessories,7,50,350
30844,2023-11-26,Tablet,Electronics,8,300,2400
30845,2023-04-13,Coffee Maker,Appliances,10,90,900
30846,2023-08-17,Backpack,Accessories,5,40,200
30847,2023-10-24,Wireless Mouse,Accessories,9,30,270
30848,2023-08-23,Monitor,Electronics,8,200,1600
30849,2023-12-03,Office Desk,Furniture,10,250,2500
30850,2023-03-09,Tablet,Electronics,1,300,300
30851,2023-01-02,Desk Chair,Furniture,4,120,480
30852,2023-10-28,Office Desk,Furniture,6,250,1500
30853,2023-11-07,Office Desk,Furniture,6,250,1500
30854,2023-07-21,Laptop,Electronics,8,800,6400
30855,2023-05-25,Headphones,Accessories,10,50,500
30856,2023-03-31,Coffee Maker,Appliances,9,90,810
30857,2023-01-14,Office Desk,Furniture,10,250,2500
30858,2023-12-31,Laptop,Electronics,2,800,1600
30859,2023-03-31,Laptop,Electronics,10,800,8000
30860,2023-05-16,Backpack,Accessories,1,40,40
30861,2023-01-07,Coffee Maker,Appliances,2,90,180
30862,2023-01-25,Coffee Maker,Appliances,4,90,360
30863,2023-04-22,Smartphone,Electronics,3,600,1800
30864,2023-11-26,Office Desk,Furniture,7,250,1750
30865,2023-01-29,Office Desk,Furniture,4,250,1000
30866,2023-01-17,Smartphone,Electronics,9,600,5400
30867,2023-08-28,Coffee Maker,Appliances,3,90,270
30868,2023-02-02,Desk Chair,Furniture,4,120,480
30869,2023-11-29,Wireless Mouse,Accessories,7,30,210
30870,2023-01-03,Desk Chair,Furniture,8,120,960
30871,2023-06-25,Tablet,Electronics,10,300,3000
30872,2023-07-20,Wireless Mouse,Accessories,7,30,210
30873,2023-05-08,Smartphone,Electronics,8,600,4800
30874,2023-07-28,Laptop,Electronics,7,800,5600
30875,2023-06-10,Tablet,Electronics,3,300,900
30876,2023-10-26,Tablet,Electronics,9,300,2700
30877,2023-09-19,Wireless Mouse,Accessories,1,30,30
30878,2023-08-30,Tablet,Electronics,7,300,2100
30879,2023-09-10,Monitor,Electronics,10,200,2000
30880,2023-09-21,Wireless Mouse,Accessories,5,30,150
30881,2023-10-09,Tablet,Electronics,1,300,300
30882,2023-01-01,Backpack,Accessories,3,40,120
30883,2023-04-14,Headphones,Accessories,4,50,200
30884,2023-08-12,Monitor,Electronics,5,200,1000
30885,2023-09-02,Office Desk,Furniture,10,250,2500
30886,2023-12-08,Office Desk,Furniture,5,250,1250
30887,2023-07-17,Smartphone,Electronics,4,600,2400
30888,2023-04-12,Headphones,Accessories,4,50,200
30889,2023-04-22,Tablet,Electronics,8,300,2400
30890,2023-05-08,Smartphone,Electronics,1,600,600
30891,2023-12-01,Smartphone,Electronics,8,600,4800
30892,2023-03-01,Wireless Mouse,Accessories,8,30,240
30893,2023-04-06,Coffee Maker,Appliances,1,90,90
30894,2023-12-10,Tablet,Electronics,1,300,300
30895,2023-07-29,Wireless Mouse,Accessories,5,30,150
30896,2023-08-17,Desk Chair,Furniture,6,120,720
30897,2023-06-11,Smartphone,Electronics,6,600,3600
30898,2023-12-12,Laptop,Electronics,6,800,4800
30899,2023-01-07,Office Desk,Furniture,5,250,1250
30900,2023-07-12,Headphones,Accessories,10,50,500
30901,2023-09-27,Office Desk,Furniture,5,250,1250
30902,2023-10-19,Desk Chair,Furniture,9,120,1080
30903,2023-08-25,Wireless Mouse,Accessories,4,30,120
30904,2023-10-04,Office Desk,Furniture,5,250,1250
30905,2023-08-30,Backpack,Accessories,7,40,280
30906,2023-06-22,Smartphone,Electronics,3,600,1800
30907,2023-01-06,Smartphone,Electronics,4,600,2400
30908,2023-07-09,Laptop,Electronics,6,800,4800
30909,2023-12-18,Headphones,Accessories,1,50,50
30910,2023-09-07,Monitor,Electronics,9,200,1800
30911,2023-08-13,Tablet,Electronics,3,300,900
30912,2023-09-25,Office Desk,Furniture,2,250,500
30913,2023-03-31,Laptop,Electronics,3,800,2400
30914,2023-02-25,Smartphone,Electronics,1,600,600
30915,2023-08-09,Laptop,Electronics,5,800,4000
30916,2023-12-02,Headphones,Accessories,8,50,400
30917,2023-10-25,Smartphone,Electronics,8,600,4800
30918,2023-10-06,Backpack,Accessories,5,40,200
30919,2023-03-11,Smartphone,Electronics,10,600,6000
30920,2023-04-19,Monitor,Electronics,5,200,1000
30921,2023-04-07,Backpack,Accessories,10,40,400
30922,2023-11-08,Desk Chair,Furniture,7,120,840
30923,2023-05-26,Smartphone,Electronics,9,600,5400
30924,2023-01-09,Backpack,Accessories,9,40,360
30925,2023-10-07,Desk Chair,Furniture,7,120,840
30926,2023-05-06,Coffee Maker,Appliances,6,90,540
30927,2023-02-26,Backpack,Accessories,3,40,120
30928,2023-07-16,Monitor,Electronics,7,200,1400
30929,2023-10-06,Office Desk,Furniture,1,250,250
30930,2023-04-02,Office Desk,Furniture,6,250,1500
30931,2023-11-03,Laptop,Electronics,8,800,6400
30932,2023-04-03,Office Desk,Furniture,3,250,750
30933,2023-05-15,Wireless Mouse,Accessories,4,30,120
30934,2023-07-24,Coffee Maker,Appliances,3,90,270
30935,2023-07-18,Backpack,Accessories,2,40,80
30936,2023-10-02,Tablet,Electronics,4,300,1200
30937,2023-08-12,Wireless Mouse,Accessories,3,30,90
30938,2023-10-05,Smartphone,Electronics,4,600,2400
30939,2023-07-15,Coffee Maker,Appliances,10,90,900
30940,2023-08-25,Laptop,Electronics,10,800,8000
30941,2023-12-25,Laptop,Electronics,2,800,1600
30942,2023-07-05,Headphones,Accessories,9,50,450
30943,2023-07-01,Tablet,Electronics,4,300,1200
30944,2023-09-12,Monitor,Electronics,7,200,1400
30945,2023-09-03,Wireless Mouse,Accessories,8,30,240
30946,2023-06-05,Monitor,Electronics,8,200,1600
30947,2023-11-13,Tablet,Electronics,7,300,2100
30948,2023-01-06,Office Desk,Furniture,8,250,2000
30949,2023-06-12,Smartphone,Electronics,4,600,2400
30950,2023-10-07,Laptop,Electronics,6,800,4800
30951,2023-12-04,Monitor,Electronics,6,200,1200
30952,2023-04-02,Smartphone,Electronics,6,600,3600
30953,2023-12-12,Smartphone,Electronics,6,600,3600
30954,2023-09-05,Headphones,Accessories,4,50,200
30955,2023-05-26,Monitor,Electronics,10,200,2000
30956,2023-08-25,Tablet,Electronics,7,300,2100
30957,2023-02-16,Coffee Maker,Appliances,6,90,540
30958,2023-01-03,Desk Chair,Furniture,6,120,720
30959,2023-06-01,Smartphone,Electronics,1,600,600
30960,2023-10-16,Smartphone,Electronics,4,600,2400
30961,2023-11-13,Desk Chair,Furniture,8,120,960
30962,2023-10-26,Desk Chair,Furniture,5,120,600
30963,2023-04-16,Backpack,Accessories,6,40,240
30964,2023-01-24,Headphones,Accessories,10,50,500
30965,2023-04-23,Laptop,Electronics,4,800,3200
30966,2023-05-31,Tablet,Electronics,1,300,300
30967,2023-10-17,Backpack,Accessories,1,40,40
30968,2023-09-10,Wireless Mouse,Accessories,6,30,180
30969,2023-12-17,Tablet,Electronics,10,300,3000
30970,2023-10-10,Smartphone,Electronics,5,600,3000
30971,2023-08-01,Desk Chair,Furniture,6,120,720
30972,2023-04-13,Headphones,Accessories,7,50,350
30973,2023-10-02,Backpack,Accessories,4,40,160
30974,2023-09-04,Desk Chair,Furniture,9,120,1080
30975,2023-05-19,Wireless Mouse,Accessories,4,30,120
30976,2023-06-18,Headphones,Accessories,3,50,150
30977,2023-10-31,Wireless Mouse,Accessories,1,30,30
30978,2023-04-03,Desk Chair,Furniture,3,120,360
30979,2023-02-24,Smartphone,Electronics,9,600,5400
30980,2023-10-10,Smartphone,Electronics,5,600,3000
30981,2023-02-15,Coffee Maker,Appliances,5,90,450
30982,2023-02-27,Office Desk,Furniture,6,250,1500
30983,2023-02-27,Headphones,Accessories,10,50,500
30984,2023-03-10,Office Desk,Furniture,7,250,1750
30985,2023-04-13,Tablet,Electronics,6,300,1800
30986,2023-05-10,Tablet,Electronics,7,300,2100
30987,2023-07-30,Office Desk,Furniture,5,250,1250
30988,2023-03-13,Desk Chair,Furniture,9,120,1080
30989,2023-09-12,Tablet,Electronics,1,300,300
30990,2023-03-20,Laptop,Electronics,2,800,1600
30991,2023-07-28,Desk Chair,Furniture,7,120,840
30992,2023-07-02,Tablet,Electronics,10,300,3000
30993,2023-07-20,Monitor,Electronics,3,200,600
30994,2023-10-01,Desk Chair,Furniture,8,120,960
30995,2023-08-22,Desk Chair,Furniture,1,120,120
30996,2023-04-28,Backpack,Accessories,1,40,40
30997,2023-04-09,Desk Chair,Furniture,2,120,240
30998,2023-09-24,Headphones,Accessories,3,50,150
30999,2023-08-25,Wireless Mouse,Accessories,4,30,120
31000,2023-11-23,Laptop,Electronics,4,800,3200
31001,2023-10-17,Smartphone,Electronics,2,600,1200
31002,2023-08-13,Coffee Maker,Appliances,1,90,90
31003,2023-05-12,Tablet,Electronics,4,300,1200
31004,2023-01-23,Monitor,Electronics,4,200,800
31005,2023-03-24,Monitor,Electronics,9,200,1800
31006,2023-12-15,Monitor,Electronics,2,200,400
31007,2023-07-27,Coffee Maker,Appliances,10,90,900
31008,2023-09-13,Tablet,Electronics,1,300,300
31009,2023-01-17,Tablet,Electronics,10,300,3000
31010,2023-05-28,Office Desk,Furniture,4,250,1000
31011,2023-05-28,Wireless Mouse,Accessories,9,30,270
31012,2023-01-20,Smartphone,Electronics,8,600,4800
31013,2023-03-05,Laptop,Electronics,8,800,6400
31014,2023-08-01,Smartphone,Electronics,6,600,3600
31015,2023-06-01,Desk Chair,Furniture,4,120,480
31016,2023-03-13,Headphones,Accessories,7,50,350
31017,2023-04-28,Desk Chair,Furniture,8,120,960
31018,2023-08-31,Office Desk,Furniture,8,250,2000
31019,2023-06-17,Backpack,Accessories,8,40,320
31020,2023-04-18,Wireless Mouse,Accessories,7,30,210
31021,2023-07-29,Smartphone,Electronics,2,600,1200
31022,2023-08-16,Monitor,Electronics,9,200,1800
31023,2023-05-04,Smartphone,Electronics,5,600,3000
31024,2023-10-02,Wireless Mouse,Accessories,2,30,60
31025,2023-01-07,Laptop,Electronics,1,800,800
31026,2023-08-05,Desk Chair,Furniture,10,120,1200
31027,2023-01-06,Laptop,Electronics,4,800,3200
31028,2023-03-30,Desk Chair,Furniture,7,120,840
31029,2023-04-01,Desk Chair,Furniture,10,120,1200
31030,2023-04-14,Laptop,Electronics,9,800,7200
31031,2023-12-07,Smartphone,Electronics,10,600,6000
31032,2023-11-20,Laptop,Electronics,10,800,8000
31033,2023-02-08,Headphones,Accessories,8,50,400
31034,2023-08-01,Headphones,Accessories,3,50,150
31035,2023-09-27,Headphones,Accessories,3,50,150
31036,2023-06-26,Coffee Maker,Appliances,6,90,540
31037,2023-10-05,Wireless Mouse,Accessories,10,30,300
31038,2023-02-24,Laptop,Electronics,7,800,5600
31039,2023-10-10,Headphones,Accessories,8,50,400
31040,2023-06-09,Office Desk,Furniture,9,250,2250
31041,2023-12-02,Desk Chair,Furniture,5,120,600
31042,2023-01-30,Laptop,Electronics,7,800,5600
31043,2023-09-25,Wireless Mouse,Accessories,7,30,210
31044,2023-01-04,Tablet,Electronics,3,300,900
31045,2023-07-03,Monitor,Electronics,8,200,1600
31046,2023-07-22,Smartphone,Electronics,4,600,2400
31047,2023-04-09,Headphones,Accessories,2,50,100
31048,2023-04-16,Wireless Mouse,Accessories,10,30,300
31049,2023-04-05,Office Desk,Furniture,10,250,2500
31050,2023-04-28,Office Desk,Furniture,9,250,2250
31051,2023-05-21,Desk Chair,Furniture,10,120,1200
31052,2023-06-05,Backpack,Accessories,10,40,400
31053,2023-05-08,Tablet,Electronics,9,300,2700
31054,2023-01-16,Headphones,Accessories,7,50,350
31055,2023-06-30,Monitor,Electronics,5,200,1000
31056,2023-11-24,Laptop,Electronics,7,800,5600
31057,2023-11-16,Backpack,Accessories,8,40,320
31058,2023-12-08,Backpack,Accessories,10,40,400
31059,2023-04-20,Coffee Maker,Appliances,7,90,630
31060,2023-07-01,Headphones,Accessories,10,50,500
31061,2023-12-30,Office Desk,Furniture,3,250,750
31062,2023-06-08,Headphones,Accessories,9,50,450
31063,2023-06-12,Office Desk,Furniture,1,250,250
31064,2023-06-23,Headphones,Accessories,9,50,450
31065,2023-11-13,Backpack,Accessories,9,40,360
31066,2023-01-02,Monitor,Electronics,3,200,600
31067,2023-03-22,Headphones,Accessories,5,50,250
31068,2023-09-06,Headphones,Accessories,1,50,50
31069,2023-01-14,Office Desk,Furniture,6,250,1500
31070,2023-09-29,Office Desk,Furniture,8,250,2000
31071,2023-06-24,Tablet,Electronics,4,300,1200
31072,2023-07-03,Tablet,Electronics,5,300,1500
31073,2023-12-31,Desk Chair,Furniture,8,120,960
31074,2023-03-13,Office Desk,Furniture,5,250,1250
31075,2023-11-24,Smartphone,Electronics,6,600,3600
31076,2023-08-16,Backpack,Accessories,10,40,400
31077,2023-08-22,Tablet,Electronics,3,300,900
31078,2023-07-04,Coffee Maker,Appliances,9,90,810
31079,2023-12-13,Headphones,Accessories,4,50,200
31080,2023-12-10,Coffee Maker,Appliances,5,90,450
31081,2023-12-20,Headphones,Accessories,8,50,400
31082,2023-05-18,Backpack,Accessories,6,40,240
31083,2023-01-03,Smartphone,Electronics,3,600,1800
31084,2023-04-19,Tablet,Electronics,1,300,300
